Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2021-04-01;Italie;3607083;109847;2933757;3.05;81.33;15.62

2021-04-01;Jamaïque;39543;599;17725;1.51;44.82;53.66

2021-04-01;Jordanie;618059;6940;520498;1.12;84.21;14.66

2021-04-01;Japon;477239;9173;446260;1.92;93.51;4.57

2021-04-01;Kenya;135042;2167;93067;1.60;68.92;29.48

2021-04-01;Kirghizistan;88538;1500;84897;1.69;95.89;2.42

2021-04-01;Cambodge;2477;14;1240;0.57;50.06;49.37

2021-04-01;Comores;3704;146;3536;3.94;95.46;0.59

2021-04-01;Saint-Kitts-et-Nevis;44;0;44;0.00;100.00;0.00

2021-04-01;Corée du Sud;104194;1737;95861;1.67;92.00;6.33

2021-04-01;Koweït;233521;1319;217873;0.56;93.30;6.14

2021-04-01;Kazakhstan;299626;3234;269765;1.08;90.03;8.89

2021-04-01;Laos;49;0;45;0.00;91.84;8.16

2021-04-01;Liban;471962;6286;373833;1.33;79.21;19.46

2021-04-01;Liechtenstein;2675;56;2571;2.09;96.11;1.79

2021-04-01;Sainte-Lucie;4245;61;4142;1.44;97.57;0.99

2021-04-01;Sri Lanka;92917;571;89407;0.61;96.22;3.16

2021-04-01;Libéria;2042;85;1899;4.16;93.00;2.84

2021-04-01;Lesotho;10706;315;4471;2.94;41.76;55.30

2021-04-01;Luxembourg;61881;749;57366;1.21;92.70;6.09

2021-04-01;Lituanie;217005;3583;199767;1.65;92.06;6.29

2021-04-01;Lettonie;103001;1913;93631;1.86;90.90;7.24

2021-04-01;Libye;159980;2680;147864;1.68;92.43;5.90

2021-04-01;Maroc;496676;8825;483711;1.78;97.39;0.83

2021-04-01;Monaco;2305;28;2128;1.21;92.32;6.46

2021-04-01;Moldavie;231756;5003;209907;2.16;90.57;7.27

2021-04-01;Montenegro;91573;1286;84035;1.40;91.77;6.83

2021-04-01;Saint Martin;1659;12;1399;0.72;84.33;14.95

2021-04-01;Madagascar;24696;433;22132;1.75;89.62;8.63

2021-04-01;Îles Marshall;4;0;4;0.00;100.00;0.00

2021-04-01;Macédoine;131424;3810;107740;2.90;81.98;15.12

2021-04-01;Mali;10199;386;6863;3.78;67.29;28.92

2021-04-01;Birmanie;142466;3206;131802;2.25;92.51;5.23

2021-04-01;Mongolie;8841;8;5070;0.09;57.35;42.56

2021-04-01;Macao;48;0;48;0.00;100.00;0.00

2021-04-01;Martinique;7679;50;98;0.65;1.28;98.07

2021-04-01;Mauritanie;17878;449;17125;2.51;95.79;1.70

2021-04-01;Malte;29085;394;27951;1.35;96.10;2.54

2021-04-01;Maurice;1039;12;645;1.15;62.08;36.77

2021-04-01;Maldives;24379;67;21282;0.27;87.30;12.43

2021-04-01;Malawi;33584;1118;30379;3.33;90.46;6.21

2021-04-01;Mexique;2244268;203664;1765244;9.07;78.66;12.27

2021-04-01;Malaisie;346678;1278;331001;0.37;95.48;4.15

2021-04-01;Mozambique;67729;775;56835;1.14;83.92;14.94

2021-04-01;Namibie;44374;528;41910;1.19;94.45;4.36

2021-04-01;Nouvelle-Calédonie;121;0;58;0.00;47.93;52.07

2021-04-01;Niger;5021;187;4641;3.72;92.43;3.84

2021-04-01;Nigéria;162997;2058;151708;1.26;93.07;5.66

2021-04-01;Nicaragua;6677;178;4225;2.67;63.28;34.06

2021-04-01;Pays-Bas;1301127;16713;16306;1.28;1.25;97.46

2021-04-01;Norvège;96770;673;17998;0.70;18.60;80.71

2021-04-01;Népal;277461;3031;272851;1.09;98.34;0.57

2021-04-01;Nouvelle-Zélande;2501;26;2408;1.04;96.28;2.68

2021-04-01;Oman;160018;1681;144639;1.05;90.39;8.56

2021-04-01;Panama;355499;6119;344327;1.72;96.86;1.42

2021-04-01;Pérou;1561723;52161;1476782;3.34;94.56;2.10

2021-04-01;Polynésie Française;18633;141;4842;0.76;25.99;73.26

2021-04-01;Papouasie-Nouvelle-Guinée;6112;60;846;0.98;13.84;85.18

2021-04-01;Philippines;756199;13303;603948;1.76;79.87;18.37

2021-04-01;Pakistan;678165;14613;607205;2.15;89.54;8.31

2021-04-01;Pologne;2356970;53665;1882179;2.28;79.86;17.87

2021-04-01;Palestine;244645;2645;217224;1.08;88.79;10.13

2021-04-01;Portugal;822314;16859;778912;2.05;94.72;3.23

2021-04-01;Paraguay;216278;4250;177202;1.97;81.93;16.10

2021-04-01;Qatar;180804;295;164544;0.16;91.01;8.83

2021-04-01;Réunion;16586;115;14828;0.69;89.40;9.91

2021-04-01;Roumanie;958918;23674;856405;2.47;89.31;8.22

2021-04-01;Serbie;605406;5345;0;0.88;0.00;99.12

2021-04-01;Russie;4503291;97594;4128769;2.17;91.68;6.15

2021-04-01;Rwanda;21918;308;20308;1.41;92.65;5.94

2021-04-01;Arabie Saoudite;390597;6676;378469;1.71;96.90;1.40

2021-04-01;Îles Salomon;19;0;18;0.00;94.74;5.26

2021-04-01;Seychelles;4135;22;3745;0.53;90.57;8.90

2021-04-01;Soudan;31833;2063;24214;6.48;76.07;17.45

2021-04-01;Suède;813191;13498;0;1.66;0.00;98.34

2021-04-01;Singapour;60407;30;60161;0.05;99.59;0.36

2021-04-01;Slovénie;216939;4054;199490;1.87;91.96;6.17

2021-04-01;Slovaquie;362489;9790;255300;2.70;70.43;26.87

2021-04-01;Sierra Leone;3981;79;2814;1.98;70.69;27.33

2021-04-01;Saint-Marin;4730;84;4128;1.78;87.27;10.95

2021-04-01;Sénégal;38782;1054;37434;2.72;96.52;0.76

2021-04-01;Somalie;11499;537;4861;4.67;42.27;53.06

2021-04-01;Suriname;9122;177;8598;1.94;94.26;3.80

2021-04-01;Soudan du sud;10197;112;9710;1.10;95.22;3.68

2021-04-01;Sao Tomé-et-Principe;2232;34;2108;1.52;94.44;4.03

2021-04-01;El Salvador;64875;2006;61640;3.09;95.01;1.89

2021-04-01;Syrie;19039;1274;12855;6.69;67.52;25.79

2021-04-01;Eswatini;17344;668;16544;3.85;95.39;0.76

2021-04-01;Tchad;4552;164;4149;3.60;91.15;5.25

2021-04-01;Togo;10654;110;7996;1.03;75.05;23.92

2021-04-01;Thaïlande;28889;94;26873;0.33;93.02;6.65

2021-04-01;Tadjikistan;13308;90;13218;0.68;99.32;0.00

2021-04-01;Timor-Leste;643;0;192;0.00;29.86;70.14

2021-04-01;Tunisie;255308;8843;217928;3.46;85.36;11.18

2021-04-01;Turquie;3357988;31713;3035043;0.94;90.38;8.67

2021-04-01;Trinité-et-Tobago;8072;145;7618;1.80;94.38;3.83

2021-04-01;Taïwan;1036;10;983;0.97;94.88;4.15

2021-04-01;Tanzanie;509;21;183;4.13;35.95;59.92

2021-04-01;Ukraine;1742710;34885;1370733;2.00;78.66;19.34

2021-04-01;Ouganda;40889;335;40452;0.82;98.93;0.25

2021-04-01;États-Unis;30539868;553268;0;1.81;0.00;98.19

2021-04-01;Uruguay;108188;1009;85200;0.93;78.75;20.32

2021-04-01;Ouzbékistan;83050;630;81135;0.76;97.69;1.55

2021-04-01;Vatican;27;0;15;0.00;55.56;44.44

2021-04-01;St-Vincent / Grenadines;1750;10;1587;0.57;90.69;8.74

2021-04-01;Venezuela;161751;1615;148656;1.00;91.90;7.10

2021-04-01;Viet Nam;2617;35;2359;1.34;90.14;8.52

2021-04-01;Vanuatu;3;0;1;0.00;33.33;66.67

2021-04-01;Samoa;3;0;2;0.00;66.67;33.33

2021-04-01;Kosovo;91079;1892;75850;2.08;83.28;14.64

2021-04-01;Yémen;4531;906;1682;20.00;37.12;42.88

2021-04-01;Mayotte;19408;161;2964;0.83;15.27;83.90

2021-04-01;Afrique du Sud;1549451;52897;1474826;3.41;95.18;1.40

2021-04-01;Zambie;88549;1212;84698;1.37;95.65;2.98

2021-04-01;Zimbabwe;36896;1523;34698;4.13;94.04;1.83

2021-04-01;Autres;721;15;706;2.08;97.92;0.00

2021-03-31;Autres;721;15;706;2.08;97.92;0.00

2021-03-31;Zimbabwe;36882;1523;34686;4.13;94.05;1.82

2021-03-31;Zambie;88418;1208;84592;1.37;95.67;2.96

2021-03-31;Afrique du Sud;1548157;52846;1474319;3.41;95.23;1.36

2021-03-31;Mayotte;19408;161;2964;0.83;15.27;83.90

2021-03-31;Yémen;4357;888;1676;20.38;38.47;41.15

2021-03-31;Kosovo;89181;1866;74186;2.09;83.19;14.72

2021-03-31;Samoa;3;0;2;0.00;66.67;33.33

2021-03-31;Vanuatu;3;0;1;0.00;33.33;66.67

2021-03-31;Viet Nam;2603;35;2359;1.34;90.63;8.03

2021-03-31;Venezuela;160497;1602;147846;1.00;92.12;6.88

2021-03-31;St-Vincent / Grenadines;1748;10;1587;0.57;90.79;8.64

2021-03-31;Vatican;27;0;15;0.00;55.56;44.44

2021-03-31;Ouzbékistan;82869;629;80983;0.76;97.72;1.52

2021-03-31;Uruguay;105549;974;83380;0.92;79.00;20.08

2021-03-31;États-Unis;30460834;552106;0;1.81;0.00;98.19

2021-03-31;Ouganda;40867;335;40449;0.82;98.98;0.20

2021-03-31;Ukraine;1725029;34456;1360944;2.00;78.89;19.11

2021-03-31;Tanzanie;509;21;183;4.13;35.95;59.92

2021-03-31;Taïwan;1030;10;981;0.97;95.24;3.79

2021-03-31;Trinité-et-Tobago;8026;142;7615;1.77;94.88;3.35

2021-03-31;Turquie;3317182;31537;3014226;0.95;90.87;8.18

2021-03-31;Tunisie;254018;8812;217293;3.47;85.54;10.99

2021-03-31;Timor-Leste;604;0;189;0.00;31.29;68.71

2021-03-31;Tadjikistan;13308;90;13218;0.68;99.32;0.00

2021-03-31;Thaïlande;28863;94;26873;0.33;93.11;6.57

2021-03-31;Togo;10249;109;7815;1.06;76.25;22.69

2021-03-31;Tchad;4533;164;4140;3.62;91.33;5.05

2021-03-31;Eswatini;17337;667;16528;3.85;95.33;0.82

2021-03-31;Syrie;18909;1265;12731;6.69;67.33;25.98

2021-03-31;El Salvador;64726;2006;61640;3.10;95.23;1.67

2021-03-31;Sao Tomé-et-Principe;2223;34;2092;1.53;94.11;4.36

2021-03-31;Soudan du sud;10165;109;9668;1.07;95.11;3.82

2021-03-31;Suriname;9122;177;8598;1.94;94.26;3.80

2021-03-31;Somalie;11398;529;4819;4.64;42.28;53.08

2021-03-31;Sénégal;38705;1051;37321;2.72;96.42;0.86

2021-03-31;Saint-Marin;4730;84;4128;1.78;87.27;10.95

2021-03-31;Sierra Leone;3980;79;2812;1.98;70.65;27.36

2021-03-31;Slovaquie;361185;9719;255300;2.69;70.68;26.63

2021-03-31;Slovénie;215602;4047;198524;1.88;92.08;6.04

2021-03-31;Singapour;60381;30;60149;0.05;99.62;0.33

2021-03-31;Suède;804886;13465;0;1.67;0.00;98.33

2021-03-31;Soudan;31833;2063;24214;6.48;76.07;17.45

2021-03-31;Seychelles;4135;22;3745;0.53;90.57;8.90

2021-03-31;Îles Salomon;19;0;18;0.00;94.74;5.26

2021-03-31;Arabie Saoudite;390007;6669;378083;1.71;96.94;1.35

2021-03-31;Rwanda;21783;307;20182;1.41;92.65;5.94

2021-03-31;Russie;4494234;97219;4118709;2.16;91.64;6.19

2021-03-31;Serbie;600596;5308;0;0.88;0.00;99.12

2021-03-31;Roumanie;952803;23538;850672;2.47;89.28;8.25

2021-03-31;Réunion;16586;115;14828;0.69;89.40;9.91

2021-03-31;Qatar;179964;291;164121;0.16;91.20;8.64

2021-03-31;Paraguay;214667;4206;175614;1.96;81.81;16.23

2021-03-31;Portugal;821722;16848;778210;2.05;94.70;3.24

2021-03-31;Palestine;242353;2627;215429;1.08;88.89;10.03

2021-03-31;Pologne;2321717;53045;1861925;2.28;80.20;17.52

2021-03-31;Pakistan;672931;14530;605274;2.16;89.95;7.89

2021-03-31;Philippines;747288;13297;603746;1.78;80.79;17.43

2021-03-31;Papouasie-Nouvelle-Guinée;5991;60;846;1.00;14.12;84.88

2021-03-31;Polynésie Française;18627;141;4842;0.76;25.99;73.25

2021-03-31;Pérou;1548807;52008;1468457;3.36;94.81;1.83

2021-03-31;Panama;355051;6114;343904;1.72;96.86;1.42

2021-03-31;Oman;159218;1678;143966;1.05;90.42;8.53

2021-03-31;Nouvelle-Zélande;2501;26;2408;1.04;96.28;2.68

2021-03-31;Népal;277309;3030;272786;1.09;98.37;0.54

2021-03-31;Norvège;96079;673;17998;0.70;18.73;80.57

2021-03-31;Pays-Bas;1292806;16689;16209;1.29;1.25;97.46

2021-03-31;Nicaragua;6677;178;4225;2.67;63.28;34.06

2021-03-31;Nigéria;162891;2057;151648;1.26;93.10;5.64

2021-03-31;Niger;5001;186;4590;3.72;91.78;4.50

2021-03-31;Nouvelle-Calédonie;121;0;58;0.00;47.93;52.07

2021-03-31;Namibie;44139;523;41848;1.18;94.81;4.01

2021-03-31;Mozambique;67579;775;56409;1.15;83.47;15.38

2021-03-31;Malaisie;345500;1272;329624;0.37;95.40;4.23

2021-03-31;Mexique;2238887;203210;1765244;9.08;78.84;12.08

2021-03-31;Malawi;33551;1117;30272;3.33;90.23;6.44

2021-03-31;Maldives;24079;67;21155;0.28;87.86;11.87

2021-03-31;Maurice;1028;12;643;1.17;62.55;36.28

2021-03-31;Malte;29033;392;27812;1.35;95.79;2.86

2021-03-31;Mauritanie;17847;449;17093;2.52;95.78;1.71

2021-03-31;Martinique;7679;50;98;0.65;1.28;98.07

2021-03-31;Macao;48;0;48;0.00;100.00;0.00

2021-03-31;Mongolie;8841;8;5070;0.09;57.35;42.56

2021-03-31;Birmanie;142434;3206;131800;2.25;92.53;5.22

2021-03-31;Mali;10042;385;6830;3.83;68.01;28.15

2021-03-31;Macédoine;130022;3781;106979;2.91;82.28;14.81

2021-03-31;Îles Marshall;4;0;4;0.00;100.00;0.00

2021-03-31;Madagascar;24426;418;21908;1.71;89.69;8.60

2021-03-31;Saint Martin;1619;12;1399;0.74;86.41;12.85

2021-03-31;Montenegro;91218;1274;83498;1.40;91.54;7.07

2021-03-31;Moldavie;230241;4960;207852;2.15;90.28;7.57

2021-03-31;Monaco;2288;28;2115;1.22;92.44;6.34

2021-03-31;Maroc;496097;8818;483363;1.78;97.43;0.79

2021-03-31;Libye;158957;2667;147147;1.68;92.57;5.75

2021-03-31;Lettonie;102363;1899;93631;1.86;91.47;6.68

2021-03-31;Lituanie;216119;3574;199023;1.65;92.09;6.26

2021-03-31;Luxembourg;61642;746;57092;1.21;92.62;6.17

2021-03-31;Lesotho;10706;315;4471;2.94;41.76;55.30

2021-03-31;Libéria;2042;85;1899;4.16;93.00;2.84

2021-03-31;Sri Lanka;92706;568;89251;0.61;96.27;3.11

2021-03-31;Sainte-Lucie;4238;60;4142;1.42;97.73;0.85

2021-03-31;Liechtenstein;2670;56;2568;2.10;96.18;1.72

2021-03-31;Liban;468400;6234;370687;1.33;79.14;19.53

2021-03-31;Laos;49;0;45;0.00;91.84;8.16

2021-03-31;Kazakhstan;297472;3232;268564;1.09;90.28;8.63

2021-03-31;Koweït;232103;1313;216580;0.57;93.31;6.12

2021-03-31;Corée du Sud;103639;1735;95439;1.67;92.09;6.24

2021-03-31;Saint-Kitts-et-Nevis;44;0;43;0.00;97.73;2.27

2021-03-31;Comores;3696;146;3525;3.95;95.37;0.68

2021-03-31;Cambodge;2440;11;1191;0.45;48.81;50.74

2021-03-31;Kirghizistan;88538;1500;84897;1.69;95.89;2.42

2021-03-31;Kenya;134058;2153;92679;1.61;69.13;29.26

2021-03-31;Japon;474641;9155;444868;1.93;93.73;4.34

2021-03-31;Jordanie;611577;6858;513144;1.12;83.91;14.97

2021-03-31;Jamaïque;39237;596;17598;1.52;44.85;53.63

2021-03-31;Italie;3584899;109346;2913045;3.05;81.26;15.69

2021-03-31;Islande;6205;29;6058;0.47;97.63;1.90

2021-03-31;Iran;1885564;62665;1617333;3.32;85.77;10.90

2021-03-31;Iraq;850924;14323;759560;1.68;89.26;9.05

2021-03-31;Inde;12221665;162927;11474683;1.33;93.89;4.78

2021-03-31;Israël;833105;6209;819665;0.75;98.39;0.87

2021-03-31;Irlande;235854;4687;23364;1.99;9.91;88.11

2021-03-31;Indonésie;1511712;40858;1348330;2.70;89.19;8.10

2021-03-31;Hongrie;652433;20737;406935;3.18;62.37;34.45

2021-03-31;Haïti;12758;252;11043;1.98;86.56;11.47

2021-03-31;Croatie;271632;5947;254379;2.19;93.65;4.16

2021-03-31;Honduras;189043;4605;72732;2.44;38.47;59.09

2021-03-31;Hong-Kong;11467;205;11095;1.79;96.76;1.46

2021-03-31;Guyana;10249;231;9098;2.25;88.77;8.98

2021-03-31;Guinée-Bissau;3650;63;2972;1.73;81.42;16.85

2021-03-31;Guatemala;193834;6840;177235;3.53;91.44;5.03

2021-03-31;Grèce;263689;8093;93764;3.07;35.56;61.37

2021-03-31;Guinée Équatoriale;6914;102;6495;1.48;93.94;4.58

2021-03-31;Guadeloupe;11512;173;2242;1.50;19.48;79.02

2021-03-31;Guinée;19908;125;16619;0.63;83.48;15.89

2021-03-31;Gambie;5459;165;5070;3.02;92.87;4.10

2021-03-31;Gibraltar;4274;94;4168;2.20;97.52;0.28

2021-03-31;Ghana;90583;743;88065;0.82;97.22;1.96

2021-03-31;Guyane Française;16922;89;9995;0.53;59.07;40.41

2021-03-31;Grenade;155;1;152;0.65;98.06;1.29

2021-03-31;Géorgie;281761;3778;273167;1.34;96.95;1.71

2021-03-31;Royaume-Uni;4355708;126861;8905;2.91;0.20;96.88

2021-03-31;Gabon;19550;118;16609;0.60;84.96;14.44

2021-03-31;France;4611819;95056;264579;2.06;5.74;92.20

2021-03-31;Îles Féroé;661;1;660;0.15;99.85;0.00

2021-03-31;Fidji;67;2;64;2.99;95.52;1.49

2021-03-31;Finlande;77452;844;46000;1.09;59.39;39.52

2021-03-31;Éthiopie;206589;2865;158109;1.39;76.53;22.08

2021-03-31;Espagne;3284353;75459;150376;2.30;4.58;93.12

2021-03-31;Érythrée;3285;10;3029;0.30;92.21;7.49

2021-03-31;Égypte;202131;11995;154694;5.93;76.53;17.53

2021-03-31;Estonie;106424;902;81859;0.85;76.92;22.23

2021-03-31;Équateur;328755;16847;281684;5.12;85.68;9.19

2021-03-31;Algérie;117192;3093;81538;2.64;69.58;27.78

2021-03-31;République Dominicaine;252727;3325;212156;1.32;83.95;14.74

2021-03-31;Dominique;161;0;153;0.00;95.03;4.97

2021-03-31;Danemark;230634;2419;219016;1.05;94.96;3.99

2021-03-31;Djibouti;8002;70;6460;0.87;80.73;18.40

2021-03-31;Allemagne;2843644;76589;2539660;2.69;89.31;8.00

2021-03-31;République Tchèque;1532332;26421;1366461;1.72;89.18;9.10

2021-03-31;Chypre;45864;256;2057;0.56;4.48;94.96

2021-03-31;Cap-vert;17470;168;16277;0.96;93.17;5.87

2021-03-31;Cuba;75263;424;70614;0.56;93.82;5.61

2021-03-31;Costa Rica;216764;2957;192699;1.36;88.90;9.74

2021-03-31;Colombie;2406377;63422;2285515;2.64;94.98;2.39

2021-03-31;Chine;90217;4636;85394;5.14;94.65;0.21

2021-03-31;Cameroun;47669;721;35261;1.51;73.97;24.52

2021-03-31;Chili;995538;23135;931270;2.32;93.54;4.13

2021-03-31;Côte d'Ivoire;43889;244;40254;0.56;91.72;7.73

2021-03-31;Suisse;601124;10337;317600;1.72;52.83;45.45

2021-03-31;Congo (Brazzaville);9681;135;8208;1.39;84.78;13.82

2021-03-31;République Centrafricaine;5161;67;4957;1.30;96.05;2.65

2021-03-31;Rép. Dém. du Congo;28142;743;25444;2.64;90.41;6.95

2021-03-31;Canada;988808;22960;918581;2.32;92.90;4.78

2021-03-31;Belize;12456;317;12090;2.54;97.06;0.39

2021-03-31;Bélarus;321807;2247;312320;0.70;97.05;2.25

2021-03-31;Botswana;39848;568;36958;1.43;92.75;5.83

2021-03-31;Bhoutan;873;1;869;0.11;99.54;0.34

2021-03-31;Bahamas;9119;188;8597;2.06;94.28;3.66

2021-03-31;Brésil;12748747;321515;11181371;2.52;87.71;9.77

2021-03-31;Bolivie;272411;12257;221962;4.50;81.48;14.02

2021-03-31;Saint Barthélemy;775;1;462;0.13;59.61;40.26

2021-03-31;Brunéi Darussalam;212;3;194;1.42;91.51;7.08

2021-03-31;Bénin;7100;90;6452;1.27;90.87;7.86

2021-03-31;Burundi;2810;6;773;0.21;27.51;72.28

2021-03-31;Bahreïn;144445;521;135315;0.36;93.68;5.96

2021-03-31;Bulgarie;342633;13197;259561;3.85;75.75;20.39

2021-03-31;Burkina Faso;12717;146;12385;1.15;97.39;1.46

2021-03-31;Belgique;882453;23016;0;2.61;0.00;97.39

2021-03-31;Bangladesh;611295;9046;542099;1.48;88.68;9.84

2021-03-31;Barbade;3652;42;3465;1.15;94.88;3.97

2021-03-31;Bosnie-Herzégovine;169626;6599;130492;3.89;76.93;19.18

2021-03-31;Azerbaïdjan;261713;3567;238125;1.36;90.99;7.65

2021-03-31;Australie;29322;909;23012;3.10;78.48;18.42

2021-03-31;Autriche;546229;9339;501116;1.71;91.74;6.55

2021-03-31;Argentine;2348821;55858;2102616;2.38;89.52;8.10

2021-03-31;Angola;22311;537;20493;2.41;91.85;5.74

2021-03-31;Arménie;192639;3515;173064;1.82;89.84;8.34

2021-03-31;Albanie;125157;2235;91271;1.79;72.93;25.29

2021-03-31;Antigua-et-Barbuda;1136;28;820;2.46;72.18;25.35

2021-03-31;Afghanistan;56454;2484;51550;4.40;91.31;4.29

2021-03-31;Émirats Arabes Unis;461444;1497;445355;0.32;96.51;3.16

2021-03-31;Andorre;12010;115;11315;0.96;94.21;4.83

2021-03-30;Andorre;11944;115;11276;0.96;94.41;4.63

2021-03-30;Émirats Arabes Unis;459360;1492;443153;0.32;96.47;3.20

2021-03-30;Afghanistan;56384;2476;51473;4.39;91.29;4.32

2021-03-30;Antigua-et-Barbuda;1136;28;820;2.46;72.18;25.35

2021-03-30;Albanie;124723;2227;90617;1.79;72.65;25.56

2021-03-30;Arménie;191491;3497;172605;1.83;90.14;8.04

2021-03-30;Angola;22182;536;20446;2.42;92.17;5.41

2021-03-30;Argentine;2332765;55736;2095853;2.39;89.84;7.77

2021-03-30;Autriche;542542;9308;497816;1.72;91.76;6.53

2021-03-30;Australie;29304;909;23005;3.10;78.50;18.39

2021-03-30;Azerbaïdjan;259476;3538;237338;1.36;91.47;7.17

2021-03-30;Bosnie-Herzégovine;167654;6519;129918;3.89;77.49;18.62

2021-03-30;Barbade;3642;42;3457;1.15;94.92;3.93

2021-03-30;Bangladesh;605937;8994;539880;1.48;89.10;9.42

2021-03-30;Belgique;876842;22966;0;2.62;0.00;97.38

2021-03-30;Burkina Faso;12717;146;12385;1.15;97.39;1.46

2021-03-30;Bulgarie;338426;13068;255692;3.86;75.55;20.59

2021-03-30;Bahreïn;143574;517;134442;0.36;93.64;6.00

2021-03-30;Burundi;2757;6;773;0.22;28.04;71.74

2021-03-30;Bénin;7100;90;6452;1.27;90.87;7.86

2021-03-30;Brunéi Darussalam;210;3;194;1.43;92.38;6.19

2021-03-30;Saint Barthélemy;775;1;462;0.13;59.61;40.26

2021-03-30;Bolivie;271419;12239;220856;4.51;81.37;14.12

2021-03-30;Brésil;12658109;317646;11085369;2.51;87.58;9.92

2021-03-30;Bahamas;9119;188;8597;2.06;94.28;3.66

2021-03-30;Bhoutan;872;1;867;0.11;99.43;0.46

2021-03-30;Botswana;39848;568;36958;1.43;92.75;5.83

2021-03-30;Bélarus;320594;2237;310983;0.70;97.00;2.30

2021-03-30;Belize;12415;317;12061;2.55;97.15;0.30

2021-03-30;Canada;980080;22892;912684;2.34;93.12;4.54

2021-03-30;Rép. Dém. du Congo;28076;743;25444;2.65;90.63;6.73

2021-03-30;République Centrafricaine;5161;67;4957;1.30;96.05;2.65

2021-03-30;Congo (Brazzaville);9681;135;8208;1.39;84.78;13.82

2021-03-30;Suisse;598713;10322;317600;1.72;53.05;45.23

2021-03-30;Côte d'Ivoire;43542;242;39842;0.56;91.50;7.94

2021-03-30;Chili;989492;23107;924612;2.34;93.44;4.22

2021-03-30;Cameroun;47669;721;35261;1.51;73.97;24.52

2021-03-30;Chine;90201;4636;85385;5.14;94.66;0.20

2021-03-30;Colombie;2397731;63255;2279840;2.64;95.08;2.28

2021-03-30;Costa Rica;216764;2957;192699;1.36;88.90;9.74

2021-03-30;Cuba;74212;421;69868;0.57;94.15;5.29

2021-03-30;Cap-vert;17279;168;16191;0.97;93.70;5.32

2021-03-30;Chypre;45430;256;2057;0.56;4.53;94.91

2021-03-30;République Tchèque;1523668;26222;1354424;1.72;88.89;9.39

2021-03-30;Allemagne;2818630;76389;2525580;2.71;89.60;7.69

2021-03-30;Djibouti;7790;69;6380;0.89;81.90;17.21

2021-03-30;Danemark;229933;2417;218277;1.05;94.93;4.02

2021-03-30;Dominique;161;0;153;0.00;95.03;4.97

2021-03-30;République Dominicaine;252384;3317;211744;1.31;83.90;14.79

2021-03-30;Algérie;117061;3089;81442;2.64;69.57;27.79

2021-03-30;Équateur;327325;16780;281684;5.13;86.06;8.82

2021-03-30;Estonie;105416;896;80092;0.85;75.98;23.17

2021-03-30;Égypte;201432;11956;154194;5.94;76.55;17.52

2021-03-30;Érythrée;3279;9;3029;0.27;92.38;7.35

2021-03-30;Espagne;3275819;75305;150376;2.30;4.59;93.11

2021-03-30;Éthiopie;204521;2841;156625;1.39;76.58;22.03

2021-03-30;Finlande;76845;826;46000;1.07;59.86;39.06

2021-03-30;Fidji;67;2;64;2.99;95.52;1.49

2021-03-30;Îles Féroé;661;1;660;0.15;99.85;0.00

2021-03-30;France;4553897;94773;262737;2.08;5.77;92.15

2021-03-30;Gabon;19140;114;16311;0.60;85.22;14.18

2021-03-30;Royaume-Uni;4351593;126818;8763;2.91;0.20;96.88

2021-03-30;Géorgie;281145;3773;272899;1.34;97.07;1.59

2021-03-30;Grenade;155;1;152;0.65;98.06;1.29

2021-03-30;Guyane Française;16922;89;9995;0.53;59.07;40.41

2021-03-30;Ghana;90287;740;87137;0.82;96.51;2.67

2021-03-30;Gibraltar;4274;94;4167;2.20;97.50;0.30

2021-03-30;Gambie;5447;165;5060;3.03;92.90;4.08

2021-03-30;Guinée;19793;125;16547;0.63;83.60;15.77

2021-03-30;Guadeloupe;11512;173;2242;1.50;19.48;79.02

2021-03-30;Guinée Équatoriale;6914;102;6495;1.48;93.94;4.58

2021-03-30;Grèce;260077;8017;93764;3.08;36.05;60.87

2021-03-30;Guatemala;193834;6823;176613;3.52;91.12;5.36
